ID,MINORITY,UNINSURED,HOMELESS,MIGRANT,IMMUNIZATION,EHR_IMMUNIZATION,IMMUNIZATION_PRED,IMMUNIZATION_DIFF,Recalculated Predicted,A-P ,Quartile Rank,A-P (Model),Quartile Rank (Model),,,,,
05E00015,24.05723455,15.94480644,2.261402836,0.804906094,35.32934132,1,28.07214798,7.257193342,28.07214798,7.257193342,2,7.257193342,2,,,,,
05E00029,53.30741953,11.44493095,1.973728528,0.41764904,35.76388889,1,30.85136191,4.912526974,30.85136191,4.912526974,2,4.912526974,2,,,,,
05E00030,53.86103587,7.473752571,2.68427319,0.270592055,31.11111111,1,30.87186957,0.239241543,30.87186957,0.239241543,2,0.239241543,2,,,,,
05E00031,42.83272805,7.831325301,2.977426949,0.560864146,25.18518519,1,29.85714819,-4.671963009,29.85714819,-4.671963009,3,-4.671963009,3,,,,,
05E00032,5.466185161,16.05346148,3.484006608,1.411623367,31.37254902,0,19.57863209,11.79391693,19.57863209,11.79391693,1,11.79391693,1,,,,,
05E00033,54.88787113,29.40924658,13.22773973,0.827625571,13.55932203,0,24.29059828,-10.73127624,24.29059828,-10.73127624,3,-10.73127624,3,,,,,
05E00167,77.0125849,43.52456816,0.123064531,0.179002954,39.53168044,1,33.12098676,6.410693685,33.12098676,6.410693685,2,6.410693685,2,,,,,
05E00271,10.68596076,6.415177103,2.116460138,0.18642395,35.82089552,1,26.61894999,9.201945535,26.61894999,9.201945535,2,9.201945535,2,,,,,
05E00303,81.07142857,28.5216289,0.079226747,0.126762795,57.53424658,1,33.50698265,24.02726393,33.50698265,24.02726393,1,24.02726393,1,,,,,
05E00445,5.644244135,2.363494859,0.40142547,0,46.90909091,1,26.08175786,20.82733304,26.08175786,20.82733304,1,20.82733304,1,,,,,
05E00466,23.76701519,3.913150651,0.090382482,0,21.30584192,1,27.85880918,-6.552967259,27.85880918,-6.552967259,3,-6.552967259,3,,,,,
05E00469,97.6503672,24.64856194,1.940428186,0.004455633,58.39653304,1,35.10455847,23.29197458,35.10455847,23.29197458,1,23.29197458,1,,,,,
05E00482,74.04580153,16.88784247,2.975171233,0.085616438,15,0,25.99871946,-10.99871946,25.99871946,-10.99871946,3,-10.99871946,3,,,,,
05E00483,94.33764418,6.838579194,2.203682636,0.707875111,12.88659794,1,34.94129545,-22.05469751,34.94129545,-22.05469751,4,-22.05469751,4,,,,,
05E00485,63.05960604,20.13888889,0.490900383,0.347222222,26.04166667,1,31.79144842,-5.749781756,31.79144842,-5.749781756,3,-5.749781756,3,,,,,
05E01026,64.56067457,9.343868087,0.332073743,0.034352456,31.14186851,1,31.86677374,-0.724905224,31.86677374,-0.724905224,2,-0.724905224,2,,,,,
05E01058,17.21603241,12.35788937,1.085903645,0,17.36785329,1,27.21644425,-9.848590962,27.21644425,-9.848590962,3,-9.848590962,3,,,,,
05E01059,31.19730185,6.22033066,0,0,28.41530055,1,28.58739537,-0.172094827,28.58739537,-0.172094827,2,-0.172094827,2,,,,,
05E01067,18.28254848,13.51053791,1.71437559,1.038062284,15.38461538,0,20.74955266,-5.36493727,20.74955266,-5.36493727,3,-5.36493727,3,,,,,
05E01097,4.832638112,2.43218897,1.581423281,0.060054049,7.547169811,0,19.20606338,-11.65889357,19.20606338,-11.65889357,3,-11.65889357,3,,,,,
05E01099,49.12876975,16.58881352,0.341199886,0.158414233,22.4824356,1,30.38207479,-7.899639195,30.38207479,-7.899639195,3,-7.899639195,3,,,,,
05E01100,63.83629044,7.612643389,5.473048294,0.021575749,31.15015974,1,31.79280862,-0.642648872,31.79280862,-0.642648872,2,-0.642648872,2,,,,,
05E01147,72.1427741,13.42352876,9.20327376,0.584599967,11.32075472,1,32.7366339,-21.41587919,32.7366339,-21.41587919,4,-21.41587919,4,,,,,
05E01148,25.11214354,4.787275719,0.901042075,0.352581681,14.70588235,0,21.26178745,-6.555905102,21.26178745,-6.555905102,3,-6.555905102,3,,,,,
05E01176,11.69776969,5.469422911,3.63910422,0.624461671,7.407407407,0,20.00887282,-12.60146541,20.00887282,-12.60146541,3,-12.60146541,3,,,,,
05E01186,73.58400762,4.592996817,7.366984993,0.045475216,0.884955752,1,32.75412293,-31.86916717,32.75412293,-31.86916717,4,-31.86916717,4,,,,,
05E01203,45.07330378,2.587354409,2.038269551,0,30.35714286,0,23.13811896,7.219023898,23.13811896,7.219023898,2,7.219023898,2,,,,,
05E01230,72.73284314,23.05647231,14.34726806,1.815181518,39.47368421,1,33.07714933,6.396534877,33.07714933,6.396534877,2,6.396534877,2,,,,,
05E01236,3.240117246,4.245069998,0.53439711,0.692458227,16.66666667,1,26.00507067,-9.338404006,26.00507067,-9.338404006,3,-9.338404006,3,,,,,
05E01246,4.215267352,11.07211593,1.517038379,0.124533001,11.11111111,0,19.16033664,-8.049225533,19.16033664,-8.049225533,3,-8.049225533,3,,,,,
05E01276,3.522613624,2.820315082,0.451691087,0.661011347,18.27956989,1,26.0255481,-7.745978206,26.0255481,-7.745978206,3,-7.745978206,3,,,,,
05E01317,24.64621306,4.685328569,17.0835815,0,12.76595745,0,21.13511465,-8.369157204,21.13511465,-8.369157204,3,-8.369157204,3,,,,,
05E01387,19.55396256,12.13918545,0.257018584,0,69.11764706,0,20.63578756,48.48185949,20.63578756,48.48185949,1,48.48185949,1,,,,,
060110,82.59263976,16.2375,6.325,0,23.52941176,0,26.81712507,-3.287713306,26.81712507,-3.287713306,3,-3.287713306,3,,,,,
060140,72.29271324,19.62304848,0.467337716,0.549506984,27.39726027,1,32.74327578,-5.346015505,32.74327578,-5.346015505,3,-5.346015505,3,,,,,
060180,59.738087,12.32530729,0.084189257,0.230117304,71.65354331,1,31.43885453,40.21468878,31.43885453,40.21468878,1,40.21468878,1,,,,,
060240,79.46630672,21.07998454,0.063755796,0.075347759,52.40174672,1,33.33778073,19.06396599,33.33778073,19.06396599,1,19.06396599,1,,,,,
060330,81.62801754,11.92870201,1.843388178,1.300020313,22.78481013,1,33.83104824,-11.04623811,33.83104824,-11.04623811,3,-11.04623811,3,,,,,
060370,89.25038933,30.05731978,0.25731141,36.22024183,16.47058824,1,42.59938563,-26.12879739,42.59938563,-26.12879739,4,-26.12879739,4,,,,,
060530,53.2427695,14.29156765,19.53617963,0.286814718,5.633802817,1,30.8149709,-25.18116808,30.8149709,-25.18116808,4,-25.18116808,4,,,,,
060680,98.80631328,50.86837632,4.10169241,2.206045377,50.73431242,1,35.72359507,15.01071734,35.72359507,15.01071734,1,15.01071734,1,,,,,
060710,39.87328405,29.54804406,1.462210406,3.579567034,14.81481481,0,23.45042444,-8.635609625,23.45042444,-8.635609625,3,-8.635609625,3,,,,,
060740,93.9293176,18.57886731,0.093611046,1.957055933,24.63768116,1,35.18818404,-10.55050288,35.18818404,-10.55050288,3,-10.55050288,3,,,,,
060750,98.98733139,75.69029086,2.998770995,3.797623925,32.65306122,0,29.29701344,3.356047789,29.29701344,3.356047789,2,3.356047789,2,,,,,
060810,71.06392342,50.80301195,1.000473909,0.34226739,41.73228346,1,32.57518384,9.157099629,32.57518384,9.157099629,2,9.157099629,2,,,,,
060820,53.8310683,38.31498046,1.097942972,0.083960345,20.70552147,1,30.82606314,-10.12054167,30.82606314,-10.12054167,3,-10.12054167,3,,,,,
060840,96.21374955,36.3903179,0.042870334,1.972035352,39.01918977,1,35.41562758,3.603562187,35.41562758,3.603562187,2,3.603562187,2,,,,,
060940,26.91736296,9.450415927,8.303579774,0.403776054,67.95434592,1,28.2604649,39.69388102,28.2604649,39.69388102,1,39.69388102,1,,,,,
060950,77.01184127,37.67062752,2.98209434,0.062195162,29.09090909,1,33.09408395,-4.003174863,33.09408395,-4.003174863,3,-4.003174863,3,,,,,
061010,92.33281087,28.21106821,1.698841699,0.218790219,15.47619048,1,34.6323698,-19.15617932,34.6323698,-19.15617932,4,-19.15617932,4,,,,,
0610680,51.61441712,5.846268241,0.102239985,1.477832512,24.24242424,0,24.1189633,0.123460938,24.1189633,0.123460938,2,0.123460938,2,,,,,
0611930,27.76739841,10.33206063,0.023140113,0,19.44444444,1,28.25107184,-8.806627393,28.25107184,-8.806627393,3,-8.806627393,3,,,,,
0612020,24.69508608,15.90003067,0.0958295,0,8.633093525,1,27.94981235,-19.31671883,27.94981235,-19.31671883,4,-19.31671883,4,,,,,
061220,71.43810923,38.8194097,0.450225113,4.83991996,11.42857143,0,26.83504716,-15.40647573,26.83504716,-15.40647573,4,-15.40647573,4,,,,,
0612200,25.66447556,21.75580222,0.08745375,0.013454423,8.411214953,1,28.04795745,-19.6367425,28.04795745,-19.6367425,4,-19.6367425,4,,,,,
0612230,65.54926942,22.2783044,0.129262588,0.336493085,26.87626775,1,32.03311112,-5.156843374,32.03311112,-5.156843374,3,-5.156843374,3,,,,,
061230,98.47827633,33.08880581,4.323904916,0.529025887,60,0,28.49632465,31.50367535,28.49632465,31.50367535,1,31.50367535,1,,,,,
061260,68.20903095,52.04236006,0.564800807,0.110943016,12.24489796,0,25.43220484,-13.18730688,25.43220484,-13.18730688,4,-13.18730688,4,,,,,
0612740,40.7898057,9.12184595,0.560258964,0.448207171,34.9137931,1,29.63095038,5.282842725,29.63095038,5.282842725,2,5.282842725,2,,,,,
061290,75.75348352,20.85657729,2.273408914,2.081458821,23.04347826,1,33.43450398,-10.39102572,33.43450398,-10.39102572,3,-10.39102572,3,,,,,
0613350,61.69805576,21.40031486,1.414846809,0.712469221,11.8705036,1,31.74183441,-19.87133081,31.74183441,-19.87133081,4,-19.87133081,4,,,,,
0613920,97.43846475,24.03100775,0.26673335,0,58.78787879,1,35.08275668,23.70512211,35.08275668,23.70512211,1,23.70512211,1,,,,,
0614320,67.90385537,21.98988097,0.166700787,1.512005381,22.82398453,1,32.5339995,-9.710014972,32.5339995,-9.710014972,3,-9.710014972,3,,,,,
0614350,88.47262248,17.95427793,0.291183942,0.539000062,46.69603524,1,34.32740395,12.36863129,34.32740395,12.36863129,1,12.36863129,1,,,,,
0614360,19.67562953,8.433096726,0.709820956,0,10,0,20.64771777,-10.64771777,20.64771777,-10.64771777,3,-10.64771777,3,,,,,
0614370,98.93830934,50.43701387,1.860315933,0.248576698,51.45118734,1,35.28692207,16.16426527,35.28692207,16.16426527,1,16.16426527,1,,,,,
061510,98.55799049,61.74798429,17.90882779,1.488525946,59.77011494,1,35.53443657,24.23567837,35.53443657,24.23567837,1,24.23567837,1,,,,,
061730,65.76334166,50.02800772,0.06846331,0.012447875,10.81081081,1,31.97967146,-21.16886065,31.97967146,-21.16886065,4,-21.16886065,4,,,,,
061750,98.28612081,39.7314223,4.790496481,0.316353541,21.03004292,1,35.23853873,-14.20849582,35.23853873,-14.20849582,4,-14.20849582,4,,,,,
0618980,40.29917392,9.145120571,3.13397754,0.291634021,9.836065574,0,22.73697177,-12.9009062,22.73697177,-12.9009062,4,-12.9009062,4,,,,,
061920,81.36747287,7.22513089,0.495636998,0.195462478,33.6,1,33.55179145,0.048208546,33.55179145,0.048208546,2,0.048208546,2,,,,,
0619490,77.15966501,28.49449078,6.181649676,2.124395016,39.87813135,1,33.58225102,6.295880327,33.58225102,6.295880327,2,6.295880327,2,,,,,
0619500,77.58233533,38.2544037,0.83983059,0,23.63636364,1,33.13573871,-9.49937507,33.13573871,-9.49937507,3,-9.49937507,3,,,,,
0619510,25.38033143,16.44695954,1.197213045,0.157011547,17.66467066,1,28.05306934,-10.38839868,28.05306934,-10.38839868,3,-10.38839868,3,,,,,
062090,39.47844049,20.25220681,0.706179067,0.403530895,9.090909091,0,22.68219559,-13.5912865,22.68219559,-13.5912865,4,-13.5912865,4,,,,,
0621080,90.80289013,46.00242686,0.05393016,0.168531751,35.15358362,1,34.47080748,0.682776136,34.47080748,0.682776136,2,0.682776136,2,,,,,
0621770,28.75637993,14.90835274,0,0,14.76510067,1,28.34804768,-13.582947,28.34804768,-13.582947,4,-13.582947,4,,,,,
0622370,23.57910276,26.86871988,4.631974512,1.339759824,21.42857143,0,21.3382107,0.090360731,21.3382107,0.090360731,2,0.090360731,2,,,,,
0622420,93.78238342,31.83676679,1.780940399,1.694448813,35.2165725,1,35.11345732,0.103115188,35.11345732,0.103115188,2,0.103115188,2,,,,,
0622450,88.91826736,61.4588127,0.766988802,0.590581378,32.87671233,1,34.38295007,-1.506237746,34.38295007,-1.506237746,2,-1.506237746,2,,,,,
0622460,19.80277722,11.14173228,0.157480315,0,0,0,20.6601854,-20.6601854,20.6601854,-20.6601854,4,-20.6601854,4,,,,,
0622480,83.79843936,27.68115121,0.883802617,0.005665401,43.80053908,1,33.74656798,10.05397111,33.74656798,10.05397111,2,10.05397111,2,,,,,
062350,61.76324535,13.07341997,0.188825947,0.144396312,10.9947644,1,31.61774452,-20.62298012,31.61774452,-20.62298012,4,-20.62298012,4,,,,,
062360,71.30613369,19.77481923,0.552881226,0.171201837,34.4963792,1,32.55964158,1.936737616,32.55964158,1.936737616,2,1.936737616,2,,,,,
062390,70.00415702,32.59344451,3.657274296,0.218516389,21.93548387,1,32.44284241,-10.50735854,32.44284241,-10.50735854,3,-10.50735854,3,,,,,
062480,43.03203959,3.758127438,2.496749025,0.390117035,0,0,23.0275672,-23.0275672,23.0275672,-23.0275672,4,-23.0275672,4,,,,,
0625340,87.27974268,31.85843452,0.34231709,0.242474605,39.25175692,1,34.14232491,5.109432012,34.14232491,5.109432012,2,5.109432012,2,,,,,
0627010,58.73869614,24.57384705,0.367775832,0.224751897,33.94833948,1,31.33962559,2.608713891,31.33962559,2.608713891,2,2.608713891,2,,,,,
0627190,27.69618128,18.65915936,1.951027891,0.261882938,34.74576271,1,28.30424112,6.44152159,28.30424112,6.44152159,2,6.44152159,2,,,,,
0627260,63.56821589,40.82996307,0,2.391419026,18.60465116,1,32.31085766,-13.7062065,32.31085766,-13.7062065,4,-13.7062065,4,,,,,
062730,33.74684378,9.030329227,0.22332685,3.414739572,13.35877863,1,29.62173431,-16.26295569,29.62173431,-16.26295569,4,-16.26295569,4,,,,,
0627300,86.34193645,43.97310924,37.39831933,3.374789916,40.38461538,0,27.95993135,12.42468404,27.95993135,12.42468404,1,12.42468404,1,,,,,
0627740,56.1812382,6.888421589,0.24214618,0.388708341,36.90851735,1,31.12651039,5.782006962,31.12651039,5.782006962,2,5.782006962,2,,,,,
0627760,57.85547786,32.8516016,0.25025025,0.294044044,1.204819277,1,31.26893639,-30.06411712,31.26893639,-30.06411712,4,-30.06411712,4,,,,,
0627800,20.35586583,10.38521818,1.682751794,0.750639281,18.18181818,1,27.69674088,-9.5149227,27.69674088,-9.5149227,3,-9.5149227,3,,,,,
0627930,45.41776957,14.02308267,0.493940197,0.26986001,14.48275862,1,30.04378623,-15.56102761,30.04378623,-15.56102761,4,-15.56102761,4,,,,,
0627960,38.82676584,3.940769615,0.164000666,0.228174839,23.01495972,1,29.38792222,-6.372962493,29.38792222,-6.372962493,3,-6.372962493,3,,,,,
0627970,82.56245121,25.45858274,0.222050589,0.521336165,30.65693431,1,33.74381734,-3.086883036,33.74381734,-3.086883036,3,-3.086883036,3,,,,,
062870,91.12129457,18.49621955,0.434052086,0.462055447,16.21621622,0,27.75954385,-11.54332764,27.75954385,-11.54332764,3,-11.54332764,3,,,,,
062900,74.66563786,11.83186951,5.859473024,0.363864492,0,1,32.93331521,-32.93331521,32.93331521,-32.93331521,4,-32.93331521,4,,,,,
062910,78.34561835,47.40637107,9.508179079,0.441239776,21.05263158,1,33.3119329,-12.25930132,33.3119329,-12.25930132,3,-12.25930132,3,,,,,
063010,84.53372056,11.28178815,1.404611487,1.706057788,41.46341463,1,34.20923444,7.254180198,34.20923444,7.254180198,2,7.254180198,2,,,,,
0630790,87.58388136,47.60358126,2.26347816,0.010852293,23.20557491,1,34.11894569,-10.91337077,34.11894569,-10.91337077,3,-10.91337077,3,,,,,
063250,89.92926162,28.76026536,8.975149408,3.636752242,35.36995516,1,35.18176727,0.188187889,35.18176727,0.188187889,2,0.188187889,2,,,,,
063380,71.09811361,7.693488158,3.186863778,0.572919331,7.368421053,1,32.63151544,-25.26309439,32.63151544,-25.26309439,4,-25.26309439,4,,,,,
063450,64.61479971,13.46736366,7.231502665,0.347643818,13.36032389,1,31.94404175,-18.58371786,31.94404175,-18.58371786,4,-18.58371786,4,,,,,
063620,72.94897155,21.4924351,0.337345119,0.648057729,45.58342421,1,32.8302624,12.75316181,32.8302624,12.75316181,1,12.75316181,1,,,,,
063710,75.33856722,10.7828089,0.086339217,0.566001535,64.70588235,0,26.23582414,38.47005821,26.23582414,38.47005821,1,38.47005821,1,,,,,
063720,10.54805224,13.0655901,0.314580821,1.635820269,12.10191083,1,26.93834278,-14.83643196,26.93834278,-14.83643196,4,-14.83643196,4,,,,,
063730,9.345958268,7.462808901,0.536863243,0,18.18181818,1,26.44473414,-8.26291596,26.44473414,-8.26291596,3,-8.26291596,3,,,,,
063740,56.785815,20.86549412,0.085410604,0.02214349,12.52983294,1,31.1015957,-18.57176277,31.1015957,-18.57176277,4,-18.57176277,4,,,,,
063890,63.90092041,29.67344114,8.437676965,0.176178192,2.150537634,1,31.83465703,-29.68411939,31.83465703,-29.68411939,4,-29.68411939,4,,,,,
063920,80.81059282,36.98046414,3.520388095,0.570342205,31.75675676,1,33.58329297,-1.826536212,33.58329297,-1.826536212,3,-1.826536212,3,,,,,
063930,15.48261112,6.370017216,0.397298371,0.838741006,10.88709677,1,27.23912402,-16.35202724,27.23912402,-16.35202724,4,-16.35202724,4,,,,,
066540,91.72452724,53.60498202,0.601277715,0.134213776,26.61870504,1,34.55329719,-7.934592157,34.55329719,-7.934592157,3,-7.934592157,3,,,,,
066570,60.12671595,67.20407739,4.181402122,0.551279384,27.5,1,31.55073058,-4.05073058,31.55073058,-4.05073058,3,-4.05073058,3,,,,,
066580,94.02353936,55.47260177,7.022115791,0.92970841,5.263157895,0,28.15154357,-22.88838568,28.15154357,-22.88838568,4,-22.88838568,4,,,,,
067230,67.68281938,6.417999602,1.32076724,0.769894471,52.81690141,1,32.34186816,20.47503325,32.34186816,20.47503325,1,20.47503325,1,,,,,
067570,81.32610732,14.65573576,0.225747044,0.011881423,27.69230769,0,26.6956627,0.996644993,26.6956627,0.996644993,2,0.996644993,2,,,,,
067960,94.59305635,52.50935162,4.403054863,0,3.125,0,27.99384115,-24.86884115,27.99384115,-24.86884115,4,-24.86884115,4,,,,,
068160,74.20817442,32.18831169,6.599025974,0.11038961,37.46813934,1,32.83023675,4.637902587,32.83023675,4.637902587,2,4.637902587,2,,,,,
068480,80.10851815,13.21962739,47.76174232,0,15.04424779,1,33.38344677,-18.33919898,33.38344677,-18.33919898,4,-18.33919898,4,,,,,
06E00020,86.79094114,14.64584609,3.628291488,0.275566442,22.44897959,0,27.29209041,-4.843110819,27.29209041,-4.843110819,3,-4.843110819,3,,,,,
06E00021,44.26876315,5.227946366,4.203246295,3.189837685,6.493506494,1,30.60181617,-24.10830968,30.60181617,-24.10830968,4,-24.10830968,4,,,,,
06E00036,22.41164241,8.277915633,2.540942928,0.138957816,4.316546763,1,27.75782397,-23.4412772,27.75782397,-23.4412772,4,-23.4412772,4,,,,,
06E00041,63.63921405,34.42239186,2.330788804,0,38.46153846,0,24.95862286,13.50291561,24.95862286,13.50291561,1,13.50291561,1,,,,,
06E00042,74.44843929,14.78800414,0.373876382,0.318192666,32.19512195,1,32.90152705,-0.706405097,32.90152705,-0.706405097,2,-0.706405097,2,,,,,
06E00043,60.13323085,44.48060075,0.926157697,0.513141427,27.31092437,1,31.5426094,-4.231685031,31.5426094,-4.231685031,3,-4.231685031,3,,,,,
06E00044,89.83699395,46.59697509,5.627224199,0,44.91525424,1,34.33738481,10.57786943,34.33738481,10.57786943,2,10.57786943,2,,,,,
06E00045,48.84542884,33.1336622,1.045337092,0.140944327,7.142857143,0,23.54037334,-16.39751619,23.54037334,-16.39751619,4,-16.39751619,4,,,,,
06E00070,67.93856415,45.27293844,16.49535424,8.707897793,12.78538813,1,34.19024606,-21.40485793,34.19024606,-21.40485793,4,-21.40485793,4,,,,,
06E00130,86.4145547,15.98202072,0.00781708,0,52.86144578,1,34.00179319,18.8596526,34.00179319,18.8596526,1,18.8596526,1,,,,,
06E00261,45.55168986,24.26722032,0,0.415241817,9.433962264,0,23.28040568,-13.84644342,23.28040568,-13.84644342,4,-13.84644342,4,,,,,
06E00338,59.30462568,13.30332768,6.72175902,3.534272855,70,0,25.34538557,44.65461443,25.34538557,44.65461443,1,44.65461443,1,,,,,
06E00497,95.61805446,41.93419741,0.977068794,0.383848455,45.89707928,1,34.99242118,10.90465809,34.99242118,10.90465809,2,10.90465809,2,,,,,
06E00501,59.17575758,50.07748506,18.41930485,0.354217401,17.14285714,0,24.60231408,-7.459456934,24.60231408,-7.459456934,3,-7.459456934,3,,,,,
06E00522,71.4096583,36.98719857,1.20273891,0,25.68421053,1,32.53046903,-6.846258499,32.53046903,-6.846258499,3,-6.846258499,3,,,,,
06E00523,89.79236942,16.33990996,4.020663472,2.889981536,27.5,1,34.99681643,-7.496816434,34.99681643,-7.496816434,3,-7.496816434,3,,,,,
06E01037,75.05563995,16.90238732,0.111199917,0.271049797,36.06870229,1,32.95023851,3.118463778,32.95023851,3.118463778,2,3.118463778,2,,,,,
06E01066,97.84893669,32.70823186,0.146127618,3.945445689,58.42696629,1,36.02924566,22.39772064,36.02924566,22.39772064,1,22.39772064,1,,,,,
06E01075,89.07947399,6.819468025,0.084889643,0,25.80645161,0,27.45319983,-1.646748221,27.45319983,-1.646748221,3,-1.646748221,3,,,,,
06E01083,59.05163547,3.237017178,0.397180022,0.198590011,78.65168539,1,31.36430206,47.28738333,31.36430206,47.28738333,1,47.28738333,1,,,,,
06E01145,46.17503397,16.83556372,0.413121006,0.165954592,19.89664083,1,30.09417445,-10.19753362,30.09417445,-10.19753362,3,-10.19753362,3,,,,,
06E01178,84.23752077,36.25190946,0.305513123,0.01388696,30.59701493,1,33.79151109,-3.194496168,33.79151109,-3.194496168,3,-3.194496168,3,,,,,
06E01205,62.88634704,16.78289168,0.325430033,1.60390516,74.38016529,1,32.06311005,42.31705524,32.06311005,42.31705524,1,42.31705524,1,,,,,
06E01229,85.28475416,45.49740688,0,0,34.73684211,1,33.89100916,0.845832945,33.89100916,0.845832945,2,0.845832945,2,,,,,
06E01275,76.79625984,4.79338843,1.487603306,0.377804014,13.15789474,1,33.14543786,-19.98754312,33.14543786,-19.98754312,4,-19.98754312,4,,,,,
06E01357,25.48834279,13.38151781,0.268456376,0.413009809,8.256880734,1,28.12246144,-19.8655807,28.12246144,-19.8655807,4,-19.8655807,4,,,,,
070150,67.27635044,44.99202043,8.285987871,0.012767316,20.60606061,1,32.12810483,-11.52204423,32.12810483,-11.52204423,3,-11.52204423,3,,,,,
070270,75.2810039,25.54785709,7.605678305,0.040623801,13.32116788,1,32.91940972,-19.59824183,32.91940972,-19.59824183,4,-19.59824183,4,,,,,
070290,84.95575221,31.3992102,0.569915635,0.534015437,35.25345622,1,33.98140784,1.272048376,33.98140784,1.272048376,2,1.272048376,2,,,,,
070300,10.26373417,8.666844539,0.302383493,0.057808609,42.69406393,1,26.54800603,16.14605789,26.54800603,16.14605789,1,16.14605789,1,,,,,
070370,96.51886968,18.18884745,13.74965887,0.054580187,3.883495146,1,35.00512128,-31.12162614,35.00512128,-31.12162614,4,-31.12162614,4,,,,,
070430,6.360131017,7.429503241,0.688064272,0.071590502,2.43902439,1,26.16839887,-23.72937448,26.16839887,-23.72937448,4,-23.72937448,4,,,,,
070550,68.69112815,28.19682573,4.190774457,0.326450449,40.05847953,1,32.33888335,7.719596183,32.33888335,7.719596183,2,7.719596183,2,,,,,
070890,67.62953205,17.82551185,1.607430412,0,55.04950495,1,32.15980395,22.889701,32.15980395,22.889701,1,22.889701,1,,,,,
071170,54.92460327,7.914618605,2.853631895,0.593937739,19.22428331,1,31.05042913,-11.82614582,31.05042913,-11.82614582,3,-11.82614582,3,,,,,
071190,85.25403682,35.48159176,8.00423932,0.625804335,24.81751825,1,34.03173975,-9.214221502,34.03173975,-9.214221502,3,-9.214221502,3,,,,,
0712430,8.370667295,17.32167316,2.254767675,0.421451902,19.64285714,0,19.63599973,0.006857412,19.63599973,0.006857412,2,0.006857412,2,,,,,
0712470,27.43041549,17.18735163,2.516380211,0.332352103,49.05660377,1,28.29436736,20.76223641,28.29436736,20.76223641,1,20.76223641,1,,,,,
071370,30.49623503,3.598505659,1.444896165,1.340512032,16.32653061,0,22.01665166,-5.690121046,22.01665166,-5.690121046,3,-5.690121046,3,,,,,
071410,53.0463681,15.14129059,5.377477857,0,53.48837209,1,30.7298333,22.7585388,30.7298333,22.7585388,1,22.7585388,1,,,,,
0714960,22.06920415,13.6927603,2.475057559,0.108723459,2.4,1,27.71730114,-25.31730114,27.71730114,-25.31730114,4,-25.31730114,4,,,,,
0715040,23.09815702,17.09924847,0.519098164,0.976214457,36.66666667,0,21.20754728,15.45911939,21.20754728,15.45911939,1,15.45911939,1,,,,,
071670,8.863230701,12.34361968,0.078190158,0,3.225806452,1,26.39739968,-23.17159323,26.39739968,-23.17159323,4,-23.17159323,4,,,,,
071700,65.20565553,17.3368971,0.832219657,0.716802333,39.13043478,1,32.08677184,7.043662941,32.08677184,7.043662941,2,7.043662941,2,,,,,
0717410,22.52089055,24.97681428,0.104335729,0.48690007,30.23255814,1,27.84845619,2.384101953,27.84845619,2.384101953,2,2.384101953,2,,,,,
0718570,53.49222979,18.46861129,26.03043754,0.277425491,50.69124424,1,30.83727541,19.85396883,30.83727541,19.85396883,1,19.85396883,1,,,,,
0718730,30.49281314,9.348759097,1.096286621,0.004665049,19.39393939,1,28.51938737,-9.125447972,28.51938737,-9.125447972,3,-9.125447972,3,,,,,
0719270,37.38246228,45.5017301,0.400086505,0.702854671,13.15789474,0,22.54542424,-9.387529505,22.54542424,-9.387529505,3,-9.387529505,3,,,,,
072100,95.07900133,14.51955017,1.296674271,0.292151919,6.823027719,1,34.91850163,-28.09547391,34.91850163,-28.09547391,4,-28.09547391,4,,,,,
072110,77.41582492,23.09036049,17.7306654,0.285850405,57.79816514,1,33.18506904,24.6130961,33.18506904,24.6130961,1,24.6130961,1,,,,,
072130,14.61289193,30.03623961,6.497548497,0.503091025,10,0,20.26684089,-10.26684089,20.26684089,-10.26684089,3,-10.26684089,3,,,,,
073430,56.8174678,28.57655209,2.604904015,0.324669196,70.96774194,1,31.17418737,39.79355456,31.17418737,39.79355456,1,39.79355456,1,,,,,
074400,3.761358033,19.67709384,2.179616549,0.067272116,11.48648649,1,25.91258098,-14.4260945,25.91258098,-14.4260945,4,-14.4260945,4,,,,,
074490,33.66703745,18.90461442,0.22738856,0.235229545,15.55555556,1,28.88359891,-13.32804336,28.88359891,-13.32804336,4,-13.32804336,4,,,,,
074630,77.62587904,25.74567427,1.005218347,2.416918429,3.01369863,1,33.69515669,-30.68145806,33.69515669,-30.68145806,4,-30.68145806,4,,,,,
075660,19.7144065,9.274357011,0.698166749,0.193684969,47.9338843,1,27.5059135,20.4279708,27.5059135,20.4279708,1,20.4279708,1,,,,,
076290,83.28346726,42.05165079,3.181736473,0.505322867,73.67601246,1,33.81083935,39.86517311,33.81083935,39.86517311,1,39.86517311,1,,,,,
077200,16.50851358,13.77767528,5.687269373,0.16297663,25.53475936,1,27.18450212,-1.649742761,27.18450212,-1.649742761,3,-1.649742761,3,,,,,
077310,26.37713401,6.98511866,8.23463057,0.108464575,36.7983368,1,28.13966121,8.658675592,28.13966121,8.658675592,2,8.658675592,2,,,,,
077470,6.061291417,4.691916337,0.508762012,0.04522329,20,1,26.13303942,-6.13303942,26.13303942,-6.13303942,3,-6.13303942,3,,,,,
077570,18.92060092,13.61128397,0.738436009,0.38857775,31.33732535,1,27.47284131,3.86448404,27.47284131,3.86448404,2,3.86448404,2,,,,,
